0	200.62944218688796	0.6207302255563657	0.32292832802091254	0.41136572683387196	0.5653612370584706	1.0	1.0	0.6207302255563657	0.32292832802091254	0.41136572683387196	0.5653612370584706	1.0	1.0
1	622.604689157245	0.714373301316907	0.7177216716429625	0.4026987951986036	0.29120876751396085	1.0	1.0	0.714373301316907	0.7177216716429625	0.4026987951986036	0.29120876751396085	1.0	1.0
2	307.5722124680313	0.7112987153121741	0.5944839800646199	0.3896511196188733	0.43304564292378794	1.0	1.0	0.7112987153121741	0.5944839800646199	0.3896511196188733	0.43304564292378794	1.0	1.0
3	578.5658477225661	0.32177182393220877	0.7083419446184525	0.5957080235559642	0.32248689872048736	1.0	1.0	0.32177182393220877	0.7083419446184525	0.5957080235559642	0.32248689872048736	1.0	1.0
4	237.1353753397595	0.2852405026904168	0.603111464380821	0.5639319691436213	0.41842849306964225	1.0	1.0	0.2852405026904168	0.603111464380821	0.5639319691436213	0.41842849306964225	1.0	1.0
5	5.81104003679562	0.3572288348736602	0.3822900513820292	0.4293053960866593	0.5860841338255586	1.0	1.0	0.3572288348736602	0.3822900513820292	0.4293053960866593	0.5860841338255586	1.0	1.0
6	465.79911541716615	0.6873399542192713	0.6978825361960836	0.7278389448474993	0.28312319258068436	1.0	1.0	0.6873399542192713	0.6978825361960836	0.7278389448474993	0.28312319258068436	1.0	1.0
7	51.05919830707745	0.25023322193977426	0.37072112540335084	0.3291269904927753	0.4496908401174265	1.0	1.0	0.25023322193977426	0.37072112540335084	0.3291269904927753	0.4496908401174265	1.0	1.0
8	88.2954207842246	0.7614553981902469	0.567478772250119	0.490887027232515	0.5542869789347991	1.0	1.0	0.7614553981902469	0.567478772250119	0.490887027232515	0.5542869789347991	1.0	1.0
9	188.16945968537914	0.7510460692287897	0.517308054635344	0.4356549269947745	0.5163678732649071	1.0	1.0	0.7510460692287897	0.517308054635344	0.4356549269947745	0.5163678732649071	1.0	1.0
0	164.02667221450466	0.6096744974663648	0.330151718112778	0.42136572683387197	0.5706590636369064	1.0	1.0	0.6096744974663648	0.330151718112778	0.42136572683387197	0.5706590636369064	1.0	1.0
1	602.6561748925031	0.7033175732269061	0.7066659435529616	0.40509664695619113	0.30120876751396086	1.0	1.0	0.7033175732269061	0.7066659435529616	0.40509664695619113	0.30120876751396086	1.0	1.0
2	232.11510236842895	0.7002429872221733	0.5848916490581084	0.3996511196188733	0.44304564292378795	1.0	1.0	0.7002429872221733	0.5848916490581084	0.3996511196188733	0.44304564292378795	1.0	1.0
3	537.7141981083532	0.3277790661226085	0.6972862165284516	0.5857080235559642	0.33248689872048737	1.0	1.0	0.3277790661226085	0.6972862165284516	0.5857080235559642	0.33248689872048737	1.0	1.0
