0	15.864808030215242	0.7763932022500211	0.22360679774997896	0.5869823107247428	0.25	1.0	1.0
1	15.864808030215242	0.7763932022500211	0.22360679774997896	0.5869823107247428	0.25	1.0	1.0
2	50.88242847334324	0.6243102230346788	0.36006963169445516	0.6458576006152691	0.47259740923008653	1.0	1.0
3	51.41102013881717	0.49421790939412397	0.5257732108543524	0.5792444044630501	0.49117526964341496	1.0	1.0
4	329.58188293249503	0.7763932022500211	0.7014667790056816	0.4393459103555356	0.5547175734835339	1.0	1.0
5	422.9326480388295	0.2549962570085781	0.5674571503831866	0.6288717525477929	0.4220477103393806	1.0	1.0
6	425.12505277770276	0.22360679774997896	0.2704950387214043	0.3741728436043521	0.6431985042327598	1.0	1.0
7	435.63961367763255	0.22360679774997896	0.5717121678179561	0.6291560842577927	0.5859749223391999	1.0	1.0
8	436.80514085452353	0.3507152932600227	0.4824396473309248	0.7253988405587036	0.32539662538782177	1.0	1.0
9	634.8982987161768	0.7763932022500211	0.22360679774997896	0.25563206676089667	0.37959932398939294	1.0	1.0
0	15.864808030215242	0.7763932022500211	0.22360679774997896	0.5869823107247428	0.25	1.0	1.0
1	15.864808030215242	0.7763932022500211	0.22360679774997896	0.5869823107247428	0.25	1.0	1.0
2	46.49173347983553	0.4575044236262266	0.5547309192449229	0.5746255017701726	0.4883366058391961	1.0	1.0
3	51.57007224194479	0.7763932022500211	0.22360679774997896	0.75	0.32712226870390415	1.0	1.0
4	62.73615648586684	0.6374333456466532	0.7064360889228661	0.4268295912251454	0.5591687177360851	1.0	1.0
5	99.32502286746275	0.58190038834329	0.4693185820802559	0.75	0.25	1.0	1.0
6	339.2984926281672	0.28992148890817865	0.5665526649985801	0.6322114528650369	0.4232792718146867	1.0	1.0
7	347.5251084872624	0.25287718523680947	0.4859585325110141	0.6112910377843936	0.5933357868941794	1.0	1.0
8	485.21747691379755	0.22360679774997896	0.22360679774997896	0.38033923530271385	0.6180702264390818	1.0	1.0
9	563.5129911700051	0.7763932022500211	0.3456121997878313	0.5574490999691593	0.75	1.0	1.0
0	2.746569358873448	0.5831768525367146	0.4556664020820898	0.6388015257042177	0.25	1.0	1.0
1	2.746569358873448	0.5831768525367146	0.4556664020820898	0.6388015257042177	0.25	1.0	1.0
2	13.799383497146575	0.7763932022500211	0.22360679774997896	0.5554926640327706	0.2571630976034945	1.0	1.0
3	33.376111885599315	0.7763932022500211	0.22360679774997896	0.75	0.25	1.0	1.0
4	38.491637743751795	0.64330585537051	0.5628845599527319	0.4894369658115603	0.5434951045053862	1.0	1.0
5	77.05679065703525	0.3653123596740604	0.653117988494957	0.5605579349242018	0.473957447956979	1.0	1.0
6	85.59200817800662	0.40569693738157714	0.5548661110717245	0.6410583737654931	0.4237345130888156	1.0	1.0
7	343.43712136867236	0.75673266574038	0.22750753787878505	0.75	0.5999927277832873	1.0	1.0
8	368.6542489718969	0.3639694288244453	0.22360679774997896	0.34679601619669465	0.6047806729170744	1.0	1.0
9	451.93522561771806	0.22952221204362175	0.4754004380798676	0.6245107425971679	0.5908013669652625	1.0	1.0
0	2.746569358873448	0.5831768525367146	0.4556664020820898	0.6388015257042177	0.25	1.0	1.0
1	2.746569358873448	0.5831768525367146	0.4556664020820898	0.6388015257042177	0.25	1.0	1.0
2	27.180265545187837	0.7763932022500211	0.22360679774997896	0.75	0.4562233833424556	1.0	1.0
3	98.01980329151085	0.5433427829686294	0.5246725845894091	0.5674936403944405	0.25	1.0	1.0
4	108.99381535355317	0.37659107904026784	0.5645703763149531	0.6200368265089133	0.4242152175407861	1.0	1.0
5	138.1692970141205	0.593259676508731	0.5431713809741047	0.620338268728375	0.25	1.0	1.0
6	144.38622222891104	0.6796840726508239	0.5244756319805204	0.5655608445165249	0.25	1.0	1.0
7	196.93308337886793	0.3669706041666613	0.24567351990447583	0.5674219962774909	0.49360202308028217	1.0	1.0
8	316.7243388623573	0.7763932022500211	0.7763932022500211	0.49240259373628253	0.5498656652951993	1.0	1.0
9	386.15321782970847	0.3848847256621948	0.22360679774997896	0.3498437562199175	0.6098412687798319	1.0	1.0
0	2.746569358873448	0.5831768525367146	0.4556664020820898	0.6388015257042177	0.25	1.0	1.0
1	2.746569358873448	0.5831768525367146	0.4556664020820898	0.6388015257042177	0.25	1.0	1.0
2	27.27226933959865	0.6070420971821068	0.4595706299465494	0.5025574233037824	0.25	1.0	1.0
3	43.67592364712342	0.6382026104809069	0.7554944480978832	0.4891694396061423	0.5604705672244427	1.0	1.0
4	43.791064701806455	0.7048041883303379	0.2856840181930072	0.6469053263600892	0.27746269645855737	1.0	1.0
5	94.14636610330797	0.5469870052840765	0.22360679774997896	0.5610720386661485	0.49710190956882	1.0	1.0
6	117.09291273182549	0.6775788277469371	0.5284745452533911	0.595640498875841	0.25565732520226186	1.0	1.0
7	125.91228757218371	0.35871467632329057	0.5623794332998456	0.6011951643711861	0.40545969318750286	1.0	1.0
8	127.30178772089025	0.5932736718657877	0.5360918806718604	0.5491123578053846	0.25	1.0	1.0
9	404.7646888775863	0.3688337385034592	0.2264229450746094	0.3397059950224157	0.6198408517721663	1.0	1.0
0	2.746569358873448	0.5831768525367146	0.4556664020820898	0.6388015257042177	0.25	1.0	1.0
1	2.746569358873448	0.5831768525367146	0.4556664020820898	0.6388015257042177	0.25	1.0	1.0
2	3.4359481764234214	0.6266894969769611	0.4576362260495767	0.5901853814596058	0.25460647049589696	1.0	1.0
3	12.61482676131296	0.5781622979712615	0.451809448691788	0.6364605506410819	0.2653144462585358	1.0	1.0
4	35.617634829835545	0.5790691626531193	0.47215631228746907	0.4658938539736637	0.5860539578738173	1.0	1.0
5	41.03667147544284	0.7083845619498348	0.42251388364032466	0.4994426549865052	0.5479615108055508	1.0	1.0
6	104.91817564738221	0.6126808421630181	0.22360679774997896	0.75	0.4665431519892045	1.0	1.0
7	126.72917233946868	0.6290954211328373	0.4981040101800155	0.46206758827654526	0.26200799014794246	1.0	1.0
8	154.64188391513505	0.36867649544189757	0.5739233054384254	0.6081625624961483	0.3907881772769006	1.0	1.0
9	162.28798010530016	0.45512650742516514	0.22360679774997896	0.5554257539638834	0.5114608472276	1.0	1.0
0	0.5195052600135757	0.5663090711920047	0.44924262501548556	0.6349213791091862	0.25	1.0	1.0
1	0.5195052600135757	0.5663090711920047	0.44924262501548556	0.6349213791091862	0.25	1.0	1.0
2	0.6793802504303937	0.5432052051043316	0.4478707087335513	0.6117632970230801	0.25	1.0	1.0
3	3.2988130529914153	0.7763932022500211	0.3822502638072905	0.613274656824491	0.25571446411344906	1.0	1.0
4	22.155561918622258	0.6139823283786844	0.41708313112518014	0.4555419852915584	0.25	1.0	1.0
5	32.21988727403464	0.682311997984458	0.418011946342491	0.6314436551020611	0.5769590759956609	1.0	1.0
6	38.207545016427936	0.37850292358139365	0.3603059409334982	0.4879075589717319	0.25	1.0	1.0
7	49.659730278989684	0.5789377195851275	0.4882356602926329	0.67927944739822	0.2601234676833055	1.0	1.0
8	108.41293147657655	0.7709120159597587	0.6155840633089148	0.49781775892276836	0.5506143232960299	1.0	1.0
9	269.2229794143085	0.33556540002013535	0.24039542142789536	0.5561224122617691	0.5071648052116438	1.0	1.0
0	0.5195052600135757	0.5663090711920047	0.44924262501548556	0.6349213791091862	0.25	1.0	1.0
1	0.5195052600135757	0.5663090711920047	0.44924262501548556	0.6349213791091862	0.25	1.0	1.0
2	12.973446482833456	0.5643458899761086	0.4528264855629936	0.6564126342344031	0.25	1.0	1.0
3	16.04051762685602	0.5421315754353869	0.4586832103903706	0.7124222240431132	0.5452642751421026	1.0	1.0
4	18.30892995453353	0.611735158989582	0.4776571626049877	0.7061824131576029	0.27099575604129705	1.0	1.0
5	31.220091027268467	0.5909441206961166	0.4344976352113109	0.7113473702821692	0.31655663016931884	1.0	1.0
6	41.56369825013236	0.3648751133563541	0.29271755985534664	0.5105206547001641	0.26376692594174417	1.0	1.0
7	45.39650884505099	0.5647056220763061	0.22360679774997896	0.621983252331939	0.25	1.0	1.0
8	45.82293094979638	0.7763932022500211	0.5251027266158027	0.6475991891969176	0.5697402348926047	1.0	1.0
9	65.17560549602254	0.6451167214814583	0.41003701851393326	0.4384520636465929	0.2549305989472489	1.0	1.0
0	0.5195052600135757	0.5663090711920047	0.44924262501548556	0.6349213791091862	0.25	1.0	1.0
1	0.5195052600135757	0.5663090711920047	0.44924262501548556	0.6349213791091862	0.25	1.0	1.0
2	8.974833650454578	0.5688387534430815	0.4349410120312859	0.6447530525489852	0.25	1.0	1.0
3	13.04783113874493	0.6968570687406882	0.6011623805304401	0.6964581252383387	0.6112142558413421	1.0	1.0
4	48.201934504224006	0.5633390439202561	0.47679673790577964	0.459656149332842	0.5530595077647877	1.0	1.0
5	51.07052278325156	0.589132167183069	0.4191140094388528	0.6865316085458669	0.36237282764413986	1.0	1.0
6	58.84847313699947	0.47233249491800855	0.4448580682785594	0.6364692272952804	0.25	1.0	1.0
7	78.2518651095117	0.6386230673358251	0.49845907596152184	0.5446554760437881	0.25	1.0	1.0
8	116.03741733323301	0.4998454698630552	0.487085533552164	0.6636506485020505	0.2547161500556653	1.0	1.0
9	155.73815897736412	0.7035040739948261	0.3937988621298995	0.4379347320488587	0.25	1.0	1.0
0	0.5195052600135757	0.5663090711920047	0.44924262501548556	0.6349213791091862	0.25	1.0	1.0
1	0.5195052600135757	0.5663090711920047	0.44924262501548556	0.6349213791091862	0.25	1.0	1.0
2	1.3008422586918629	0.5646148658465882	0.4566834774501166	0.593436037119462	0.25	1.0	1.0
3	1.718953335042518	0.5670307585008677	0.441231531811917	0.6603464128554972	0.25506118087752777	1.0	1.0
4	8.727600925044499	0.5724379616764114	0.44265665552329797	0.6306673340609684	0.25117723050296153	1.0	1.0
5	28.380187332980853	0.6270528225132272	0.4842183885676951	0.6461110472580711	0.25	1.0	1.0
6	36.09140717771166	0.5557943872555386	0.463543985887602	0.5175986684628862	0.4460812079267795	1.0	1.0
7	51.170074039315296	0.5880806281683767	0.40283328700081183	0.6276777393523343	0.32316269484046317	1.0	1.0
8	51.56739055640371	0.708295632832025	0.614182453409142	0.6688836567336945	0.6996893130083839	1.0	1.0
9	99.25387419216847	0.4838330288480612	0.47083164634051056	0.6498752912194193	0.25	1.0	1.0
0	0.5195052600135757	0.5663090711920047	0.44924262501548556	0.6349213791091862	0.25	1.0	1.0
1	0.5195052600135757	0.5663090711920047	0.44924262501548556	0.6349213791091862	0.25	1.0	1.0
2	1.137512836844546	0.5812868019430693	0.4589067194966516	0.5849003499198107	0.25	1.0	1.0
3	7.890695423288463	0.5332947301763422	0.4156127754895757	0.6752900112905172	0.25	1.0	1.0
4	10.913408512360924	0.5680329593928174	0.45367100287277545	0.6003838289376888	0.2588484441076358	1.0	1.0
5	11.919257223734595	0.5040384306714638	0.46869221159556107	0.6660167724054273	0.3171415348694279	1.0	1.0
6	20.9422971958417	0.5654273841535243	0.42700522280081216	0.6171774603255464	0.25	1.0	1.0
7	37.70350897396173	0.5657244781017812	0.46517678414743213	0.4519489644975145	0.2521181578028616	1.0	1.0
8	45.53522709364951	0.7433845573371951	0.5433323953765314	0.75	0.4803074039218015	1.0	1.0
9	50.102395001456024	0.7219184305973546	0.6383213650245871	0.6648308455549027	0.7431089033595651	1.0	1.0
0	0.5195052600135757	0.5663090711920047	0.44924262501548556	0.6349213791091862	0.25	1.0	1.0
1	0.5195052600135757	0.5663090711920047	0.44924262501548556	0.6349213791091862	0.25	1.0	1.0
2	1.8050630377858632	0.42889128843129753	0.38755901323802217	0.6345988040375069	0.35597227844249246	1.0	1.0
3	4.733630754574198	0.5864679890992095	0.4547935676094902	0.6075940756497721	0.2510709327826058	1.0	1.0
4	20.676137453570608	0.5680139383254467	0.44791720822061737	0.5946814146540932	0.2650580259841154	1.0	1.0
