0	214.9131538184369	0.6207302255563657	0.3173901608653318	0.4090249465880746	0.5651079390409572	1.0	1.0	0.6207302255563657	0.3173901608653318	0.4090249465880746	0.5651079390409572	1.0	1.0
1	623.3289419302346	0.714373301316907	0.7177216716429625	0.4011668290141484	0.29120876751396085	1.0	1.0	0.714373301316907	0.7177216716429625	0.4011668290141484	0.29120876751396085	1.0	1.0
2	318.3033697506204	0.7112987153121741	0.5983781513157225	0.38953813111068586	0.42867078522090585	1.0	1.0	0.7112987153121741	0.5983781513157225	0.38953813111068586	0.42867078522090585	1.0	1.0
3	581.7283483022672	0.3207429822047979	0.7083419446184525	0.6014527338078434	0.32248689872048736	1.0	1.0	0.3207429822047979	0.7083419446184525	0.6014527338078434	0.32248689872048736	1.0	1.0
4	249.57937125396933	0.2852405026904168	0.603111464380821	0.5639319691436213	0.4100867525754146	1.0	1.0	0.2852405026904168	0.603111464380821	0.5639319691436213	0.4100867525754146	1.0	1.0
5	5.81104003679562	0.3572288348736602	0.3822900513820292	0.4293053960866593	0.5860841338255586	1.0	1.0	0.3572288348736602	0.3822900513820292	0.4293053960866593	0.5860841338255586	1.0	1.0
6	466.24547946942675	0.6873399542192713	0.6978825361960836	0.7293573588986408	0.28312319258068436	1.0	1.0	0.6873399542192713	0.6978825361960836	0.7293573588986408	0.28312319258068436	1.0	1.0
7	50.81834262072856	0.24448750035306932	0.37072112540335084	0.3282057447147953	0.44787408201755957	1.0	1.0	0.24448750035306932	0.37072112540335084	0.3282057447147953	0.44787408201755957	1.0	1.0
8	102.84207152735017	0.7718830633299899	0.5690489467149268	0.4941921963047418	0.5531065952346464	1.0	1.0	0.7718830633299899	0.5690489467149268	0.4941921963047418	0.5531065952346464	1.0	1.0
9	187.239370875427	0.7510460692287897	0.5259040471974209	0.4361964542885085	0.515071770809513	1.0	1.0	0.7510460692287897	0.5259040471974209	0.4361964542885085	0.515071770809513	1.0	1.0
0	189.31434632269153	0.6096744974663648	0.31863822061336367	0.4184312982856316	0.5698889799750201	1.0	1.0	0.6096744974663648	0.31863822061336367	0.4184312982856316	0.5698889799750201	1.0	1.0
1	604.1435729514053	0.7033175732269061	0.7066659435529616	0.40196931712154726	0.30120876751396086	1.0	1.0	0.7033175732269061	0.7066659435529616	0.40196931712154726	0.30120876751396086	1.0	1.0
